time_ms,a0,a1,a2,a3,a4,roll,pitch
3973,583,723,542,548,856,4.88,-18.24
3993,584,724,543,543,860,4.78,-18.34
4013,579,722,544,542,857,4.94,-18.42
4033,585,728,541,544,856,5.05,-18.29
4053,585,724,542,544,855,5.12,-18.41
4073,578,725,541,544,858,5.11,-18.56
4093,578,724,541,543,853,5.01,-18.80
4113,581,724,538,545,854,5.01,-18.84
4133,583,724,542,544,855,4.94,-19.15
4153,584,723,540,542,857,4.93,-19.11
4173,581,722,542,545,853,4.98,-19.10
4193,583,722,541,545,856,5.07,-19.08
4213,583,720,544,541,854,5.14,-18.97
4233,582,723,539,544,855,5.14,-19.01
4253,580,724,543,547,855,5.14,-18.95
4273,583,724,542,543,857,5.16,-18.89
4293,583,721,541,546,856,5.16,-18.89
4313,584,723,540,544,857,5.18,-18.95
4333,585,723,544,542,855,5.15,-18.95
4353,582,723,542,542,852,5.13,-18.91
4373,582,723,543,543,854,5.16,-18.95
4393,579,723,543,543,858,5.20,-18.99
4413,583,722,538,545,855,5.18,-18.97
4433,583,723,541,543,858,5.13,-19.10
4453,585,720,543,546,855,5.12,-19.07
4473,581,720,540,543,858,5.14,-19.02
4493,581,721,544,544,857,5.11,-19.09
4513,582,724,542,544,861,5.15,-19.11
4533,582,723,539,545,856,5.20,-19.13
4553,583,723,541,544,856,5.12,-19.12
4573,583,722,541,543,856,5.07,-19.20
4593,583,724,541,544,857,5.00,-19.16
4613,581,723,538,543,857,5.02,-19.13
4633,584,723,542,545,855,5.02,-19.12
4653,582,717,545,543,853,5.03,-19.15
4673,583,724,542,544,857,4.99,-19.20
4693,583,723,542,543,856,4.96,-19.25
4713,581,723,544,546,856,4.95,-19.22
4733,583,721,542,542,858,5.00,-19.23
4753,582,722,541,546,858,5.02,-19.26
4773,581,722,542,545,860,5.01,-19.27
4793,583,722,543,543,860,4.96,-19.25
4813,586,725,543,546,859,4.94,-19.26
4833,584,723,540,544,852,4.98,-19.19
4853,582,722,541,548,857,4.98,-19.16
4873,585,722,542,543,858,4.94,-19.17
4893,582,725,541,546,856,4.93,-19.20
4913,584,723,544,546,858,4.93,-19.26
4933,580,723,542,547,861,4.88,-19.32
4953,581,723,540,543,855,4.85,-19.37
4973,586,722,542,544,857,4.86,-19.38
4993,583,721,546,544,856,4.94,-19.33
5013,582,723,544,545,857,5.00,-19.27
5033,579,722,545,546,855,4.93,-19.30
5053,583,725,543,545,856,4.86,-19.29
5073,582,723,541,545,851,4.87,-19.27
5093,581,723,544,548,856,4.87,-19.22
5113,585,722,542,542,855,4.84,-19.22
5133,583,722,543,544,856,4.84,-19.23
5153,583,722,542,546,861,4.86,-19.27
5173,578,724,540,545,858,4.88,-19.32
5193,584,720,543,544,859,4.85,-19.35
5213,581,723,541,544,856,4.87,-19.37
5233,581,721,542,544,857,4.89,-19.33
5253,583,723,541,542,857,4.89,-19.33
5273,581,724,544,547,855,4.89,-19.29
5293,583,721,540,545,851,4.90,-19.24
5313,583,722,540,545,858,4.91,-19.15
5333,585,725,542,542,856,4.89,-19.10
5353,582,723,543,542,858,4.88,-19.08
5373,582,724,543,542,852,4.88,-19.06
5393,584,724,542,546,860,4.89,-19.03
5413,586,719,543,543,860,4.91,-19.00
5433,584,719,542,545,862,4.91,-18.96
