time_ms,a0,a1,a2,a3,a4,roll,pitch
3963,540,697,712,709,862,15.95,-24.26
3983,537,692,708,709,861,16.21,-24.41
4003,537,691,709,708,861,16.61,-24.56
4023,537,691,710,711,863,16.75,-24.64
4043,538,691,711,709,862,16.87,-24.87
4063,538,691,709,707,862,17.07,-25.15
4083,539,695,712,708,861,17.18,-25.31
4103,537,692,712,706,863,17.30,-25.45
4123,535,692,710,709,861,17.61,-26.44
4143,535,695,712,708,861,17.71,-26.22
4163,537,692,711,711,861,17.67,-25.92
4183,536,693,710,710,863,17.52,-25.70
4203,538,696,710,708,861,17.65,-25.51
4223,540,689,710,708,861,17.73,-25.23
4243,538,693,710,708,862,17.66,-24.92
4263,534,694,707,705,861,17.70,-24.90
4283,533,692,710,706,859,17.67,-24.79
4303,535,692,710,706,860,17.67,-24.82
4323,536,693,710,708,861,17.71,-24.83
4343,537,695,708,704,860,17.69,-24.70
4363,536,694,710,706,859,17.65,-24.56
4383,536,691,709,708,857,17.59,-24.65
4403,537,694,711,706,860,17.50,-24.50
4423,535,695,710,704,859,17.41,-24.38
4443,535,694,710,704,861,17.42,-24.27
4463,538,695,708,706,855,17.33,-24.15
4483,537,695,711,705,859,17.42,-24.07
4503,536,692,709,704,862,17.38,-24.20
4523,537,691,711,707,861,17.45,-24.26
4543,538,692,710,703,863,17.56,-24.26
4563,536,695,708,706,867,17.90,-24.27
4583,532,693,707,704,864,17.91,-24.34
4603,537,694,709,703,866,17.79,-24.42
4623,535,692,710,703,869,17.71,-24.41
4643,537,689,710,701,866,17.63,-24.36
4663,535,694,711,702,866,17.53,-24.32
4683,535,690,710,703,863,17.55,-24.32
4703,536,694,710,706,863,17.55,-24.35
4723,537,694,712,704,864,17.47,-24.39
4743,537,694,709,704,863,17.41,-24.36
4763,540,694,710,705,867,17.45,-24.29
4783,540,696,710,707,867,17.47,-24.36
4803,546,698,714,709,867,17.44,-24.45
4823,544,697,716,708,869,17.38,-24.43
4843,549,699,715,711,871,17.29,-24.46
4863,547,695,717,711,869,17.37,-24.53
4883,548,701,716,711,872,17.78,-24.43
4903,547,701,719,711,873,17.81,-24.45
4923,546,702,716,712,875,17.74,-24.57
4943,548,699,717,711,876,17.71,-24.74
4963,548,698,717,711,867,17.71,-24.75
4983,545,701,718,710,870,17.73,-24.63
5003,548,701,716,710,874,17.67,-24.57
5023,548,702,717,712,870,17.65,-24.49
5043,548,699,717,708,861,17.63,-24.44
5063,547,701,715,712,865,17.61,-24.42
5083,548,700,717,711,864,17.58,-24.44
5103,551,700,716,711,862,17.55,-24.45
5123,548,702,716,711,862,17.55,-24.51
5143,549,699,716,709,857,17.58,-24.57
5163,545,703,717,711,861,17.57,-24.55
5183,547,701,717,713,859,17.63,-24.50
5203,545,701,717,711,862,17.67,-24.48
5223,549,702,717,711,856,17.67,-24.39
5243,545,697,715,711,855,17.64,-24.34
5263,549,702,716,712,854,17.54,-24.27
5283,546,703,712,710,856,17.50,-24.18
5303,546,701,717,711,856,17.53,-24.12
5323,546,699,717,712,853,17.57,-24.07
5343,547,700,716,712,853,17.57,-24.09
5363,549,701,715,713,852,17.50,-24.16
5383,547,701,717,713,852,17.42,-24.26
5403,547,698,718,712,850,17.44,-24.35
5423,545,703,713,712,844,17.52,-24.35
5443,547,699,717,713,846,17.52,-24.29
5463,546,702,718,710,852,17.53,-24.23
5483,549,701,717,713,852,17.55,-24.22
5503,547,701,716,712,851,17.53,-24.21
5523,548,702,717,712,851,17.46,-24.23
5543,544,701,714,712,851,17.45,-24.30
5563,547,700,718,710,851,17.49,-24.35
5583,549,700,717,713,850,17.50,-24.39
5603,548,700,717,712,846,17.55,-24.49
5623,547,699,716,713,846,17.59,-24.55
5643,545,701,714,711,850,17.57,-24.56
5663,547,702,715,710,846,17.58,-24.57
5683,543,700,717,710,847,17.60,-24.52
5703,545,701,716,711,850,17.63,-24.49
5723,547,700,716,713,847,17.69,-24.40
5743,546,699,716,711,847,17.70,-24.37
5763,546,701,716,713,844,17.65,-24.42
5783,544,701,715,709,846,17.62,-24.44
5803,547,700,716,709,844,17.61,-24.39
5823,545,700,714,711,842,17.63,-24.34
5843,545,699,714,711,844,17.64,-24.27
5863,544,699,716,707,835,17.61,-24.20
5883,545,696,714,711,844,17.62,-24.18
5903,545,697,714,710,842,17.62,-24.06
5923,546,699,715,709,841,17.62,-23.96
5943,542,699,714,710,842,17.58,-23.90
5963,542,698,714,712,841,17.54,-23.85
5983,542,696,714,710,840,17.50,-23.79
6003,541,698,713,706,837,17.43,-23.78
6023,544,697,714,711,838,17.34,-23.76
6043,544,698,713,711,835,17.37,-23.76
6063,544,698,713,708,839,17.45,-23.73
6083,542,696,714,709,836,17.47,-23.76
6103,542,696,713,710,834,17.48,-23.72
6123,541,697,713,708,832,17.48,-23.67
6143,543,697,713,709,832,17.47,-23.66
6163,543,696,713,709,831,17.46,-23.67
6183,541,695,713,707,830,17.45,-23.65
6203,543,698,712,708,832,17.44,-23.61
6223,542,696,713,710,831,17.41,-23.56
6243,542,699,713,708,832,17.39,-23.55
6263,543,696,712,711,830,17.39,-23.58
6283,542,697,713,708,833,17.39,-23.66
6303,543,698,710,710,829,17.36,-23.75
6323,542,694,710,710,832,17.38,-23.77
6343,539,697,712,709,832,17.42,-23.75
6363,538,697,716,708,830,17.41,-23.74
6383,539,698,712,707,835,17.35,-23.75
6403,542,696,713,710,831,17.32,-23.78
6423,541,700,712,708,833,17.31,-23.81
6443,543,697,711,710,828,17.30,-23.90
6463,540,696,712,709,832,17.32,-23.96
6483,541,696,715,707,832,17.38,-24.07
6503,540,699,712,709,832,17.38,-24.14
6523,540,698,714,709,830,17.40,-24.15
6543,542,695,714,709,837,17.43,-24.07
6563,541,696,712,709,836,17.47,-23.95
6583,544,696,713,706,833,17.42,-23.86
6603,541,697,711,708,834,17.35,-23.83
6623,541,695,709,709,837,17.29,-23.84
6643,541,696,712,709,832,17.25,-23.86
6663,541,696,711,710,829,17.22,-23.88
6683,542,696,712,707,835,17.20,-23.93
6703,540,697,713,711,833,17.20,-23.96
6723,541,696,712,712,835,17.20,-23.92
6743,541,695,711,708,836,17.17,-23.87
6763,541,696,709,707,839,17.10,-23.84
6783,540,696,713,710,841,17.00,-23.85
6803,542,697,713,708,835,16.95,-23.82
6823,540,695,712,709,833,16.90,-23.77
6843,541,698,709,708,838,16.77,-23.68
6863,540,695,712,709,834,16.75,-23.64
6883,541,697,711,707,839,16.69,-23.67
6903,540,698,712,704,835,16.71,-23.71
6923,542,693,711,710,835,16.75,-23.78
6943,542,694,712,710,839,16.79,-23.84
6963,541,693,714,706,839,16.81,-23.86
6983,539,698,714,705,842,16.80,-23.82
7003,540,695,714,708,839,16.76,-23.81
7023,543,696,712,710,839,16.75,-23.77
7043,541,696,713,708,842,16.73,-23.66
7063,541,697,710,706,838,16.69,-23.55
7083,541,698,714,705,839,16.64,-23.43
7103,541,697,710,708,840,16.66,-23.30
7123,542,696,712,707,839,16.69,-23.22
7143,540,696,710,708,841,16.66,-23.25
7163,542,693,713,708,841,16.59,-23.27
7183,541,696,714,707,839,16.54,-23.32
7203,541,695,712,710,840,16.51,-23.37
7223,541,697,713,709,843,16.54,-23.37
7243,542,698,713,707,846,16.58,-23.32
7263,542,696,713,706,843,16.53,-23.26
7283,542,697,713,711,844,16.53,-23.28
7303,541,696,710,708,845,16.53,-23.34
7323,541,694,712,709,841,16.56,-23.42
7343,540,697,712,708,846,16.56,-23.43
7363,543,697,713,708,844,16.54,-23.44
7383,541,697,713,707,847,16.56,-23.40
7403,540,697,711,705,840,16.55,-23.40
7423,542,694,713,704,842,16.53,-23.34
7443,539,696,712,707,844,16.45,-23.32
7463,540,696,712,710,843,16.41,-23.31
7483,539,694,712,710,843,16.36,-23.31
7503,541,696,711,708,843,16.35,-23.34
7523,539,695,711,708,846,16.36,-23.34
7543,540,697,711,706,847,16.34,-23.33
7563,539,696,712,707,845,16.31,-23.32
7583,538,695,712,710,845,16.28,-23.35
7603,538,695,712,707,848,16.25,-23.38
7623,541,695,708,706,847,16.27,-23.37
7643,540,696,709,702,848,16.27,-23.29
7663,539,696,711,706,848,16.25,-23.21
7683,539,695,711,707,851,16.22,-23.14
7703,540,695,710,706,847,16.21,-23.09
7723,539,695,709,708,848,16.07,-23.27
7743,539,693,712,707,846,16.07,-23.27
7763,538,694,711,708,848,16.09,-23.29
7783,541,694,710,707,846,16.07,-23.32
7803,539,694,711,703,846,16.10,-23.34
7823,536,696,711,707,847,16.12,-23.36
7843,537,692,710,706,849,16.10,-23.35
7863,539,693,711,707,844,16.11,-23.35
7883,542,695,709,705,845,16.12,-23.35
7903,539,692,711,708,842,16.11,-23.33
7923,539,694,710,708,843,16.10,-23.25
7943,539,695,709,706,845,16.06,-23.19
7963,537,696,711,708,847,15.97,-23.15
7983,540,692,712,706,843,15.90,-23.07
8003,537,691,712,705,846,15.81,-22.99
8023,536,694,709,706,847,15.70,-22.99
8043,539,696,709,705,845,15.66,-23.00
8063,537,695,709,706,845,15.70,-23.05
8083,538,697,706,706,848,15.75,-23.12
8103,535,694,710,708,851,15.75,-23.18
8123,539,693,712,707,846,15.74,-23.22
8143,538,692,709,707,846,15.75,-23.24
8163,539,695,711,707,845,15.72,-23.21
8183,535,694,710,706,844,15.60,-23.18
8203,536,694,711,708,846,15.45,-23.10
8223,537,695,709,704,845,15.33,-23.16
8243,538,694,709,707,846,15.30,-23.23
8263,538,693,709,707,845,15.26,-23.36
8283,537,693,708,704,846,15.12,-23.39
8303,536,694,712,707,844,15.00,-23.57
8323,537,694,706,706,847,14.96,-23.67
8343,537,693,710,705,846,14.83,-23.64
