time_ms,a0,a1,a2,a3,a4,roll,pitch
3953,207,432,685,691,846,19.11,-28.29
3973,210,433,689,690,843,19.99,-29.22
3993,206,431,689,692,845,20.04,-29.23
4013,207,431,688,692,850,20.11,-29.15
4033,208,433,684,692,845,20.19,-29.24
4053,210,432,689,692,847,20.23,-29.50
4073,204,433,687,693,844,20.20,-29.83
4093,207,431,689,693,838,20.24,-30.06
4113,206,433,688,690,845,20.33,-30.00
4133,206,433,687,690,849,20.14,-29.98
4153,207,436,690,690,842,20.12,-29.93
4173,203,433,688,693,848,19.90,-29.84
4193,206,432,687,689,846,19.98,-29.78
4213,206,430,688,692,844,19.93,-29.87
4233,206,434,687,692,844,19.94,-29.83
4253,204,431,690,694,849,19.93,-29.69
4273,205,431,688,691,844,19.87,-29.55
4293,210,434,687,692,848,19.80,-29.52
4313,204,433,688,692,844,19.64,-29.48
4333,207,433,688,690,843,19.53,-29.41
4353,208,432,689,691,844,19.63,-29.36
4373,204,429,688,693,844,19.67,-29.26
4393,205,433,689,695,843,19.78,-29.17
4413,206,431,687,690,841,19.80,-29.08
4433,208,433,687,693,843,19.67,-29.11
4453,207,434,690,694,844,19.54,-29.23
4473,205,432,687,692,841,19.55,-29.20
4493,203,430,690,692,842,19.59,-29.21
4513,207,435,688,691,843,19.62,-29.18
4533,204,432,688,691,843,19.63,-29.15
4553,202,429,687,694,843,19.69,-29.19
4573,207,432,687,693,842,19.71,-29.17
4593,203,430,689,691,841,19.71,-29.06
4613,202,435,689,694,844,19.54,-29.08
4633,202,430,688,693,845,19.50,-29.13
4653,203,431,690,692,837,19.56,-29.11
4673,202,431,687,692,842,19.63,-29.12
4693,205,429,687,693,844,19.62,-29.04
4713,208,436,686,693,843,19.55,-28.99
4733,202,430,688,691,843,19.51,-28.94
4753,201,432,688,691,841,19.47,-28.95
4773,205,431,687,692,841,19.46,-29.02
4793,208,431,687,691,843,19.53,-29.03
4813,200,433,689,691,842,19.50,-29.01
4833,200,432,687,692,843,19.47,-29.03
4853,207,427,688,692,843,19.51,-29.13
4873,203,433,688,692,844,19.54,-29.19
4893,204,432,689,692,845,19.55,-29.22
4913,207,433,691,692,844,19.58,-29.22
4933,200,433,687,690,845,19.55,-29.17
4953,202,431,688,693,844,19.51,-29.13
4973,210,432,687,692,841,19.51,-29.13
4993,205,433,687,690,847,19.52,-29.12
5013,205,432,689,691,843,19.56,-29.01
5033,205,435,689,693,844,19.56,-28.98
5053,209,433,689,692,845,19.54,-28.96
5073,204,432,689,693,842,19.50,-29.00
5093,205,433,688,694,839,19.50,-29.11
5113,209,435,689,692,844,19.55,-29.13
5133,204,433,687,688,846,19.55,-29.11
5153,209,434,685,694,844,19.55,-29.07
5173,205,434,687,692,843,19.53,-29.07
5193,207,433,688,690,842,19.51,-29.13
5213,205,432,688,694,845,19.52,-29.21
5233,206,428,688,693,845,19.56,-29.23
5253,203,433,688,692,845,19.58,-29.18
5273,207,431,688,692,840,19.57,-29.08
5293,204,430,688,694,842,19.53,-29.10
5313,204,433,688,693,844,19.55,-29.17
5333,207,433,689,692,844,19.63,-29.23
5353,205,434,687,692,844,19.68,-29.25
5373,206,435,688,691,845,19.69,-29.23
5393,202,436,688,690,845,19.65,-29.18
5413,207,433,685,693,845,19.59,-29.20
5433,202,433,688,693,843,19.54,-29.22
5453,201,433,688,691,845,19.52,-29.21
5473,209,434,686,692,844,19.48,-29.20
5493,203,431,689,694,842,19.49,-29.17
5513,205,432,689,691,847,19.52,-29.12
5533,204,434,688,693,846,19.52,-29.07
5553,204,434,688,692,845,19.50,-29.04
5573,207,430,688,694,844,19.50,-29.06
5593,206,432,688,692,849,19.53,-29.12
5613,206,432,687,692,841,19.55,-29.17
5633,206,433,687,694,846,19.57,-29.15
5653,204,432,688,692,847,19.62,-29.08
5673,204,433,687,693,842,19.64,-28.98
5693,208,433,688,693,844,19.64,-28.91
5713,207,433,688,692,847,19.58,-28.87
5733,206,432,685,691,843,19.57,-28.87
5753,205,436,688,691,840,19.58,-28.84
5773,208,434,687,692,845,19.56,-28.79
5793,207,435,689,690,844,19.56,-28.78
5813,205,433,687,690,845,19.54,-28.77
5833,207,432,688,693,843,19.52,-28.77
5853,206,434,687,691,844,19.50,-28.78
5873,206,435,687,690,848,19.49,-28.81
5893,204,434,685,693,845,19.48,-28.84
5913,210,430,688,694,844,19.47,-28.88
5933,209,434,688,692,844,19.48,-28.84
5953,206,435,687,692,838,19.50,-28.79
5973,205,431,688,693,848,19.50,-28.79
5993,206,432,687,693,845,19.51,-28.79
6013,209,432,687,695,845,19.52,-28.74
6033,205,432,689,690,844,19.48,-28.71
6053,208,436,685,692,845,19.49,-28.70
6073,206,434,686,693,840,19.53,-28.70
6093,207,432,687,690,844,19.54,-28.71
