time_ms,a0,a1,a2,a3,a4,roll,pitch
4003,245,672,475,679,907,21.03,-35.94
4023,241,671,478,681,903,21.05,-36.57
4043,245,670,478,681,904,21.07,-36.74
4063,242,671,476,680,899,21.12,-36.51
4083,243,672,477,680,903,21.19,-36.20
4103,242,672,480,679,905,21.24,-36.09
4123,243,672,475,680,904,21.17,-36.06
4143,242,672,478,681,906,21.27,-36.24
4163,242,673,476,678,904,21.35,-36.36
4183,243,673,477,680,907,21.41,-36.49
4203,241,672,476,678,907,21.45,-36.41
4223,242,669,477,680,903,21.38,-36.35
4243,243,672,476,678,906,21.31,-36.41
4263,240,670,476,681,904,21.22,-36.53
4283,241,671,476,678,906,21.13,-36.57
4303,244,674,476,680,906,21.13,-36.57
4323,243,672,478,678,904,21.17,-36.51
4343,245,674,476,679,905,21.16,-36.43
4363,243,670,477,678,901,21.26,-36.48
4383,241,671,474,680,905,21.20,-36.53
4403,243,672,476,680,904,21.14,-36.58
4423,243,672,477,679,904,20.92,-36.51
4443,243,672,476,681,900,20.85,-36.49
4463,241,671,476,679,903,20.79,-36.43
4483,240,671,473,681,905,20.75,-36.50
4503,242,672,477,679,905,20.81,-36.62
4523,244,670,477,680,906,20.90,-36.65
4543,243,670,477,680,905,20.96,-36.59
4563,242,672,477,680,905,20.95,-36.56
4583,243,671,476,678,905,20.90,-36.55
4603,240,670,477,679,903,20.91,-36.62
4623,241,672,477,679,905,20.98,-36.65
4643,242,671,478,680,904,21.00,-36.61
4663,241,671,479,681,904,21.04,-36.55
4683,243,672,477,680,902,21.07,-36.61
4703,243,677,475,679,901,21.06,-36.52
4723,242,670,477,681,906,21.04,-36.44
4743,244,668,477,678,905,21.07,-36.41
4763,241,674,475,680,906,21.13,-36.38
4783,244,672,477,680,904,21.13,-36.37
4803,243,671,479,681,905,21.22,-36.33
4823,243,670,478,680,904,21.22,-36.35
4843,243,671,477,681,904,21.17,-36.42
4863,244,669,476,679,905,21.13,-36.46
4883,243,671,478,683,907,21.17,-36.39
4903,245,669,478,680,904,21.16,-36.39
4923,243,672,478,680,905,21.20,-36.43
4943,243,672,475,680,904,21.17,-36.42
4963,244,672,477,679,905,21.19,-36.46
4983,240,669,477,678,903,21.19,-36.46
5003,242,670,477,681,904,21.21,-36.50
5023,241,673,475,681,903,21.26,-36.44
5043,243,672,477,681,905,21.28,-36.38
5063,244,669,478,678,904,21.20,-36.42
5083,242,671,478,679,906,21.17,-36.42
5103,241,673,478,680,903,21.19,-36.40
5123,240,672,480,678,905,21.23,-36.30
5143,243,673,480,681,905,21.23,-36.23
5163,242,672,480,680,903,21.20,-36.25
5183,242,671,478,677,906,21.17,-36.32
5203,242,673,476,680,906,21.11,-36.37
5223,240,671,478,681,906,21.10,-36.40
5243,242,672,477,680,905,21.13,-36.34
5263,246,673,478,680,903,21.16,-36.28
5283,242,672,479,680,904,21.12,-36.33
5303,242,672,478,680,906,21.06,-36.36
5323,243,672,475,679,906,21.00,-36.37
5343,246,671,476,681,903,20.93,-36.33
5363,242,671,474,679,902,20.89,-36.26
5383,243,670,476,681,905,20.90,-36.17
5403,242,670,476,680,905,20.94,-36.13
5423,242,671,478,679,905,20.95,-36.14
5443,244,671,478,681,904,20.98,-36.08
5463,243,671,476,679,905,20.99,-36.07
5483,243,671,477,679,904,20.97,-36.12
5503,243,670,478,682,905,20.94,-36.15
5523,243,674,477,679,905,20.92,-36.15
5543,247,671,476,680,906,20.91,-36.15
5563,242,671,476,679,906,20.90,-36.15
5583,244,672,478,679,904,20.88,-36.10
5603,242,673,478,679,906,20.83,-36.08
5623,241,669,478,680,903,20.73,-36.11
5643,244,671,477,679,906,20.71,-36.08
5663,244,671,478,676,902,20.73,-36.03
5683,244,673,474,680,906,20.79,-36.03
5703,242,672,478,679,901,20.83,-36.06
5723,242,672,476,678,904,20.86,-36.05
5743,243,673,478,679,904,20.86,-36.05
5763,237,672,478,678,903,20.86,-36.05
5783,241,673,477,679,907,20.88,-36.11
5803,245,672,476,680,902,20.89,-36.07
5823,243,672,475,680,904,20.87,-36.06
5843,242,670,476,681,905,20.83,-36.10
5863,240,669,478,680,906,20.83,-36.08
5883,242,672,477,681,904,20.84,-36.05
5903,247,672,477,680,904,20.80,-36.07
5923,243,673,477,680,903,20.77,-36.11
5943,243,672,477,679,904,20.79,-36.10
5963,245,671,477,680,904,20.80,-36.07
5983,244,669,477,681,902,20.81,-36.07
6003,243,671,476,680,904,20.84,-36.08
6023,243,672,475,679,904,20.88,-36.08
6043,241,670,478,681,905,20.85,-36.07
6063,243,673,478,679,900,20.80,-36.09
6083,245,672,475,679,902,20.78,-36.09
6103,242,670,476,681,904,20.79,-36.07
6123,244,673,479,678,905,20.80,-36.07
6143,244,671,478,679,904,20.78,-36.03
6163,240,667,477,679,904,20.77,-36.01
6183,243,674,478,678,905,20.75,-36.02
6203,242,673,477,679,905,20.76,-36.00
6223,241,672,478,680,905,20.78,-35.99
6243,241,673,477,680,907,20.74,-36.01
6263,241,672,477,675,904,20.71,-36.05
6283,245,671,476,676,905,20.72,-36.02
6303,243,672,476,681,907,20.79,-35.97
6323,243,675,479,682,906,20.82,-35.96
6343,242,671,477,681,903,20.81,-35.99
6363,242,671,477,679,907,20.78,-35.97
6383,241,672,477,680,904,20.75,-35.90
6403,242,668,477,681,902,20.73,-35.88
6423,241,668,476,679,904,20.71,-35.83
6443,243,671,476,679,905,20.69,-35.79
6463,242,671,476,679,903,20.67,-35.72
6483,238,670,477,681,902,20.65,-35.64
6503,242,671,477,681,905,20.64,-35.62
6523,241,673,477,680,904,20.61,-35.60
6543,242,671,477,679,906,20.63,-35.59
6563,241,672,477,678,907,20.63,-35.54
6583,242,672,478,682,905,20.64,-35.42
6603,247,672,477,679,900,20.65,-35.31
6623,243,669,477,681,905,20.69,-35.13
6643,241,672,475,679,905,20.73,-34.91
6663,242,673,476,680,905,21.05,-34.32
6683,242,671,475,680,905,21.33,-33.68
6703,243,671,476,681,904,21.38,-33.28
6723,239,671,474,681,904,21.25,-33.07
6743,241,669,477,680,905,20.93,-32.93
6763,245,672,475,678,904,20.62,-32.64
6783,241,669,478,679,904,20.35,-32.14
6803,239,669,476,679,903,20.09,-31.58
6823,240,672,476,680,906,19.87,-31.11
6843,241,671,477,678,906,19.62,-30.70
6863,241,669,476,679,904,19.24,-30.47
6883,245,672,475,678,906,18.94,-30.21
6903,241,673,477,679,904,18.79,-29.74
6923,241,672,477,680,904,18.54,-29.39
6943,241,671,477,680,905,18.20,-29.06
6963,244,671,479,678,904,17.82,-28.61
6983,242,672,478,679,905,17.43,-28.07
7003,244,671,477,682,903,17.03,-27.48
7023,242,675,479,680,906,16.67,-26.84
7043,245,674,478,680,907,16.28,-26.34
7063,245,673,480,681,906,15.62,-26.06
7083,274,687,498,692,910,15.28,-25.59
7103,271,686,500,694,910,15.10,-25.12
7123,273,688,496,691,911,14.95,-24.77
7143,274,686,499,694,907,14.73,-24.49
7163,266,682,496,691,909,14.55,-24.23
7183,271,683,497,693,911,14.41,-23.92
7203,276,687,501,692,911,14.49,-23.73
7223,267,683,498,692,911,14.53,-23.40
7243,278,685,499,693,912,14.49,-23.19
7263,278,684,499,695,908,14.29,-23.07
7283,278,688,499,694,909,14.03,-23.00
7303,277,683,498,696,909,13.82,-22.94
7323,275,686,500,693,910,13.66,-22.87
7343,278,685,498,693,911,13.59,-22.82
7363,274,686,502,695,910,13.54,-22.80
7383,274,686,503,695,911,13.51,-22.85
7403,274,687,502,695,911,13.59,-22.78
7423,279,685,503,694,911,13.74,-22.70
7443,275,687,503,696,911,13.78,-22.75
7463,281,685,502,694,910,13.76,-22.87
7483,277,689,499,696,912,13.77,-22.93
7503,277,689,502,694,911,13.90,-22.83
7523,276,687,503,695,910,13.96,-22.80
7543,276,689,503,695,910,13.96,-22.82
7563,278,690,503,696,911,13.94,-22.67
7583,276,687,502,692,910,13.99,-22.60
7603,279,687,500,694,910,13.99,-22.53
7623,276,687,502,697,911,14.05,-22.45
7643,275,690,502,694,912,14.09,-22.42
7663,277,687,502,697,910,14.08,-22.38
7683,278,687,502,696,910,14.07,-22.47
7703,277,686,502,695,909,14.10,-22.52
7723,279,688,503,696,909,14.18,-22.44
7743,280,685,502,693,910,14.20,-22.40
7763,283,689,505,695,910,14.18,-22.42
7783,275,688,503,695,910,14.13,-22.48
7803,278,689,501,692,910,14.09,-22.59
7823,279,688,502,696,910,14.11,-22.66
7843,277,686,504,697,911,14.13,-22.68
7863,279,685,504,693,911,14.14,-22.70
7883,279,685,502,693,910,14.19,-22.74
7903,283,688,503,697,910,14.22,-22.71
7923,277,688,499,694,910,14.22,-22.77
7943,276,690,501,697,909,14.24,-22.75
7963,279,685,503,693,910,14.29,-22.73
7983,278,688,502,694,912,14.33,-22.76
8003,280,686,503,696,909,14.33,-22.82
8023,278,689,502,696,912,14.31,-22.89
8043,279,689,502,692,911,14.26,-22.92
8063,277,687,502,695,908,14.24,-22.90
8083,280,687,504,692,910,14.21,-22.88
8103,280,685,501,698,909,14.18,-22.87
8123,280,687,502,695,910,14.12,-22.80
8143,278,689,501,695,910,14.07,-22.81
8163,279,690,503,692,911,14.07,-22.84
8183,278,687,503,696,912,14.11,-22.85
8203,279,689,503,696,910,14.15,-22.89
8223,280,688,501,697,906,14.16,-22.90
8243,278,687,504,696,910,14.15,-22.96
8263,279,685,502,699,909,14.17,-22.93
8283,277,687,503,697,910,14.22,-22.89
8303,280,690,504,697,912,14.21,-22.86
8323,279,687,501,690,910,14.14,-22.88
8343,278,688,501,696,910,14.08,-22.87
8363,276,685,502,697,911,14.10,-22.92
8383,274,688,505,694,911,14.18,-22.93
8403,277,690,504,695,910,14.24,-22.92
8423,278,685,503,696,909,14.26,-22.95
8443,273,686,503,695,910,14.26,-22.99
8463,275,688,502,694,913,14.24,-23.04
8483,278,687,503,693,911,14.23,-23.09
8503,278,688,503,695,910,14.27,-23.13
8523,276,688,502,695,911,14.25,-23.14
8543,280,690,501,694,910,14.22,-23.14
8563,277,688,500,697,910,14.25,-23.10
8583,279,687,503,697,910,14.30,-23.08
8603,277,686,501,695,911,14.30,-23.06
8623,280,688,503,696,911,14.27,-23.02
8643,283,689,501,696,911,14.24,-23.00
8663,280,689,504,696,912,14.28,-22.99
8683,277,689,505,697,911,14.34,-23.01
8703,286,689,506,697,911,14.39,-23.01
