time_ms,a0,a1,a2,a3,a4,roll,pitch
3953,255,487,709,519,911,20.53,-20.77
3973,252,492,707,520,913,20.69,-21.13
3993,251,492,709,518,912,20.63,-21.11
4013,255,491,708,520,912,20.74,-21.26
4033,256,487,710,520,908,20.85,-21.45
4053,254,490,709,520,912,20.86,-21.52
4073,254,490,710,520,916,20.97,-21.62
4093,253,489,710,518,914,21.00,-21.67
4113,254,495,708,521,914,21.00,-21.62
4133,250,487,708,521,914,20.93,-21.48
4153,255,488,710,522,914,20.97,-21.38
4173,253,493,708,521,914,20.90,-21.41
4193,255,488,706,522,912,21.01,-21.32
4213,250,493,707,519,910,21.08,-21.36
4233,255,487,709,521,908,21.13,-21.39
4253,251,490,708,521,912,21.06,-21.39
4273,247,491,706,520,912,21.03,-21.38
4293,254,491,709,517,906,21.00,-21.33
4313,257,490,708,519,911,20.99,-21.34
4333,250,493,710,524,912,21.12,-21.39
4353,250,492,706,521,909,21.16,-21.43
4373,249,492,708,523,914,21.15,-21.40
4393,250,489,708,521,913,21.11,-21.35
4413,246,493,707,522,912,21.08,-21.38
4433,247,488,707,522,913,21.04,-21.45
4453,250,489,709,524,915,21.06,-21.46
4473,257,489,710,522,913,21.07,-21.41
4493,249,492,706,521,914,21.05,-21.33
4513,254,490,707,520,911,21.08,-21.27
4533,252,490,710,519,914,21.12,-21.24
4553,250,490,710,519,910,21.15,-21.28
4573,250,490,708,522,913,21.15,-21.30
4593,252,494,707,518,909,21.15,-21.23
4613,249,491,709,520,912,21.03,-21.25
4633,251,490,707,520,911,21.02,-21.26
4653,254,489,708,516,913,21.00,-21.26
4673,251,491,709,520,915,21.01,-21.24
4693,252,489,708,519,912,21.04,-21.18
4713,253,490,708,520,911,21.05,-21.15
4733,257,489,708,518,914,21.00,-21.17
4753,253,492,706,521,914,20.98,-21.26
4773,255,492,708,521,911,20.97,-21.29
4793,251,490,709,521,913,20.95,-21.29
4813,255,491,709,521,911,20.96,-21.25
4833,252,488,708,517,912,20.95,-21.17
4853,254,490,707,520,912,20.94,-21.10
4873,248,491,707,522,912,20.78,-21.03
4893,249,488,707,520,914,20.71,-20.99
4913,250,490,709,518,914,20.69,-21.03
4933,250,490,707,522,912,20.75,-21.07
4953,250,490,709,523,911,20.88,-21.08
4973,252,491,706,520,911,20.93,-21.11
4993,254,491,706,521,916,21.00,-21.12
5013,251,488,710,518,912,21.02,-21.15
5033,251,492,707,520,914,21.02,-21.22
5053,250,492,708,523,912,21.02,-21.29
5073,251,489,710,520,918,21.04,-21.35
5093,253,493,705,523,913,21.08,-21.38
5113,252,490,709,522,912,21.22,-21.47
5133,254,490,708,523,909,21.34,-21.56
5153,250,490,710,522,912,21.43,-21.51
5173,252,489,710,521,911,21.44,-21.45
5193,254,486,709,517,913,21.35,-21.41
5213,252,492,710,522,911,21.26,-21.42
5233,251,492,709,520,912,21.22,-21.48
5253,247,491,707,522,913,21.24,-21.51
5273,253,492,710,518,911,21.30,-21.49
5293,255,488,708,521,913,21.34,-21.43
5313,251,489,710,517,914,21.35,-21.39
5333,252,490,710,519,911,21.29,-21.36
5353,252,489,706,518,913,21.31,-21.44
5373,253,490,710,521,915,21.28,-21.47
5393,253,492,708,522,913,21.30,-21.48
5413,252,490,709,521,910,21.28,-21.46
5433,251,491,708,521,915,21.28,-21.42
5453,252,492,708,523,912,21.29,-21.40
5473,252,491,710,520,913,21.26,-21.37
5493,254,492,709,520,912,21.27,-21.41
5513,251,488,708,521,914,21.30,-21.45
5533,254,492,706,520,913,21.35,-21.48
5553,254,487,708,525,915,21.37,-21.51
5573,251,490,706,524,913,21.34,-21.45
5593,253,491,709,522,913,21.29,-21.44
5613,248,492,709,519,914,21.25,-21.43
5633,252,489,709,524,913,21.27,-21.45
5653,249,489,708,522,910,21.31,-21.49
5673,253,492,709,524,914,21.38,-21.49
5693,249,490,710,524,913,21.44,-21.45
5713,253,491,707,523,913,21.44,-21.40
5733,253,491,710,519,913,21.42,-21.37
5753,253,488,708,523,911,21.35,-21.37
5773,255,491,705,521,911,21.31,-21.38
5793,254,493,708,521,912,21.29,-21.37
5813,253,490,708,520,911,21.27,-21.34
5833,252,491,709,523,913,21.27,-21.28
5853,252,493,709,521,914,21.25,-21.19
5873,251,491,708,524,912,21.24,-21.18
5893,251,491,708,523,915,21.17,-21.13
5913,253,490,709,523,914,21.08,-21.13
5933,253,490,709,520,913,20.95,-21.12
5953,251,489,711,522,913,20.85,-21.06
5973,252,492,708,523,914,20.77,-21.00
5993,254,492,709,522,914,20.63,-20.90
6013,253,490,707,520,913,20.63,-20.63
6033,250,494,707,521,912,20.60,-20.57
6053,254,490,707,519,909,20.58,-20.54
6073,253,490,710,521,913,20.58,-20.36
6093,253,492,707,527,913,20.59,-20.22
6113,253,491,709,520,913,20.57,-20.36
6133,253,493,710,523,908,20.61,-20.38
6153,254,492,709,514,913,20.64,-20.37
6173,254,489,710,520,913,20.62,-20.43
6193,254,492,706,525,913,20.61,-20.44
6213,250,493,708,522,914,20.63,-20.46
6233,249,491,707,525,913,20.67,-20.51
6253,252,492,706,523,913,20.66,-20.56
6273,254,491,706,525,913,20.67,-20.57
6293,253,492,708,521,914,20.71,-20.61
6313,255,493,710,524,912,20.73,-20.67
6333,252,493,706,522,912,20.73,-20.73
6353,252,494,708,522,914,20.75,-20.76
6373,251,494,708,524,908,20.75,-20.77
6393,255,490,707,519,915,20.73,-20.83
6413,248,494,710,525,913,20.74,-20.83
6433,253,488,706,526,912,20.67,-20.92
6453,253,493,709,522,913,20.64,-21.01
6473,250,493,709,523,911,20.64,-21.03
6493,252,490,709,521,912,20.66,-21.10
6513,254,494,710,520,914,20.72,-21.12
6533,251,492,707,523,911,20.81,-21.06
6553,254,490,710,523,913,20.81,-21.09
6573,249,494,708,523,914,20.81,-21.20
6593,255,491,708,521,914,20.85,-21.35
6613,254,493,706,524,912,20.88,-21.46
6633,250,492,709,524,907,20.93,-21.44
6653,252,491,710,519,915,20.90,-21.39
6673,253,493,708,524,908,20.83,-21.40
6693,250,492,707,525,913,20.75,-21.44
6713,254,491,710,522,912,20.71,-21.43
6733,251,491,709,522,915,20.70,-21.41
6753,253,490,706,525,912,20.67,-21.46
6773,250,492,709,520,912,20.67,-21.52
6793,250,491,706,522,913,20.71,-21.69
6813,253,493,711,521,910,20.72,-21.87
6833,256,490,710,523,908,20.80,-21.93
6853,252,490,707,521,913,20.85,-21.87
6873,251,490,707,525,913,20.83,-21.89
6893,256,494,711,519,913,20.83,-21.95
6913,253,490,708,520,912,20.78,-22.01
6933,256,493,709,520,915,20.75,-22.06
6953,251,492,710,523,911,20.74,-22.05
6973,253,491,708,519,913,20.77,-22.03
6993,250,490,707,524,908,20.87,-22.09
7013,254,491,709,524,913,20.97,-22.12
7033,251,490,706,523,908,21.00,-22.15
7053,252,492,711,520,912,21.06,-22.17
7073,252,489,708,523,914,21.13,-22.08
7093,253,493,709,522,912,21.06,-22.03
7113,253,492,708,523,911,21.01,-22.05
7133,256,491,707,523,914,21.00,-22.04
7153,254,491,706,520,911,20.97,-21.98
7173,250,490,709,525,912,21.02,-21.95
7193,252,492,708,525,912,21.12,-21.93
7213,252,494,706,524,908,21.17,-21.93
7233,254,489,711,521,916,21.21,-21.96
7253,252,492,708,527,911,21.25,-21.97
7273,256,494,709,516,914,21.26,-21.97
7293,255,490,707,525,912,21.28,-21.98
7313,250,495,709,524,910,21.28,-21.98
7333,252,489,708,521,910,21.24,-22.00
7353,251,492,709,521,912,21.23,-21.99
7373,252,493,707,527,911,21.25,-21.95
7393,254,495,707,524,911,21.28,-21.87
7413,252,494,707,521,913,21.25,-21.85
7433,251,493,709,519,912,21.20,-21.84
7453,248,494,709,524,906,21.16,-21.81
7473,251,491,708,520,911,21.12,-21.87
7493,254,494,709,523,914,21.11,-21.89
7513,252,491,707,525,912,21.13,-21.87
7533,255,494,711,522,914,21.14,-21.88
7553,249,495,712,522,916,21.10,-21.87
7573,254,489,704,522,910,21.03,-21.89
7593,257,494,710,525,911,21.00,-21.92
7613,248,490,706,524,912,21.02,-21.90
7633,254,494,707,522,911,21.07,-21.85
7653,249,492,707,522,912,21.10,-21.85
7673,251,492,710,521,912,21.12,-21.86
7693,248,492,709,520,915,21.08,-21.88
7713,252,491,710,523,914,21.06,-21.89
7733,254,490,708,522,912,21.07,-21.87
7753,249,488,708,523,914,21.05,-21.83
7773,250,489,711,522,914,21.00,-21.79
7793,252,491,707,520,913,20.96,-21.75
7813,254,490,711,522,912,20.99,-21.72
7833,250,492,707,522,911,21.00,-21.64
7853,245,494,708,522,913,21.04,-21.64
7873,250,492,707,525,913,21.03,-21.70
7893,251,490,706,522,913,21.03,-21.72
7913,253,491,706,523,914,21.01,-21.71
7933,250,490,704,524,911,21.02,-21.67
7953,248,493,710,523,912,21.01,-21.69
7973,251,487,709,523,905,20.98,-21.68
7993,251,493,708,521,913,20.97,-21.63
8013,248,490,708,518,913,20.96,-21.60
8033,246,490,709,524,913,20.95,-21.62
8053,249,491,706,522,913,20.96,-21.61
8073,249,490,708,519,917,20.95,-21.65
8093,250,492,709,518,914,20.92,-21.70
8113,251,493,708,523,913,20.93,-21.67
8133,248,490,707,521,916,20.93,-21.65
8153,249,494,708,519,915,20.91,-21.66
8173,246,492,710,521,912,20.85,-21.63
8193,251,491,707,524,913,20.85,-21.70
8213,247,493,710,523,910,20.88,-21.74
8233,255,491,707,521,913,20.94,-21.74
8253,254,494,709,521,912,20.97,-21.74
8273,246,491,708,524,911,20.96,-21.75
8293,248,494,709,522,912,20.95,-21.77
8313,256,491,707,523,913,20.92,-21.81
8333,249,493,708,523,914,20.91,-21.82
8353,253,495,707,523,913,20.96,-21.81
8373,254,492,710,525,912,21.00,-21.82
8393,251,490,712,523,912,21.07,-21.80
8413,250,488,708,521,913,21.10,-21.77
8433,247,492,708,524,912,21.11,-21.72
8453,248,495,708,525,912,21.09,-21.71
8473,251,491,711,524,910,21.12,-21.74
8493,248,494,709,520,913,21.20,-21.79
8513,250,489,710,520,916,21.24,-21.79
8533,256,491,709,523,913,21.28,-21.78
8553,248,489,707,521,911,21.24,-21.68
8573,254,493,708,525,913,21.18,-21.67
8593,251,492,706,522,912,21.14,-21.68
8613,248,491,706,522,913,21.10,-21.66
8633,252,491,707,522,911,21.11,-21.69
8653,250,493,711,522,913,21.16,-21.71
8673,252,490,709,520,913,21.22,-21.65
8693,250,494,708,523,911,21.21,-21.66
8713,252,493,708,523,911,21.16,-21.65
8733,252,493,707,522,913,21.16,-21.64
8753,251,494,709,521,911,21.17,-21.66
8773,254,492,707,522,912,21.21,-21.71
8793,251,492,709,523,912,21.29,-21.70
8813,249,492,705,524,913,21.34,-21.68
8833,254,489,710,523,913,21.29,-21.63
8853,253,494,707,523,913,21.22,-21.60
8873,251,492,710,522,913,21.17,-21.61
8893,253,493,710,524,913,21.23,-21.68
8913,254,493,706,524,911,21.26,-21.77
8933,252,491,710,524,913,21.38,-21.87
8953,254,491,708,523,910,21.51,-22.03
8973,256,495,708,523,914,21.57,-22.18
8993,250,493,708,523,913,21.41,-22.14
9013,252,498,707,521,915,21.43,-22.07
9033,253,492,708,522,911,21.42,-22.01
9053,253,492,710,526,906,21.39,-22.01
9073,256,490,708,521,908,21.38,-21.99
9093,249,492,708,524,912,21.41,-21.95
9113,251,493,708,522,913,21.51,-21.90
9133,250,493,708,523,911,21.56,-21.90
