time_ms,a0,a1,a2,a3,a4,roll,pitch
3793,268,390,472,505,902,2.85,-15.54
3813,268,388,474,502,901,2.76,-15.96
3833,270,389,474,501,903,2.68,-15.89
3853,270,389,473,505,901,2.84,-15.70
3873,269,389,476,503,903,2.94,-15.65
3893,268,389,472,504,906,2.99,-15.56
3913,268,391,475,502,902,2.94,-15.56
3933,268,389,471,505,903,3.02,-15.55
3953,268,388,475,503,902,3.18,-15.48
3973,269,389,475,503,901,3.04,-15.68
3993,270,392,476,502,903,2.96,-15.84
4013,268,390,474,504,903,3.05,-15.80
4033,270,391,473,503,900,3.05,-15.81
4053,268,388,476,502,905,3.07,-15.72
4073,265,389,474,503,900,3.10,-15.77
4093,268,389,474,505,903,3.03,-15.82
4113,269,388,475,502,905,2.99,-15.80
4133,269,390,474,503,903,3.00,-15.79
4153,262,390,473,504,904,2.91,-15.80
4173,269,390,475,505,900,2.88,-15.83
4193,268,391,474,505,903,2.89,-15.81
4213,267,390,473,505,901,2.82,-15.78
4233,268,390,473,503,903,2.81,-15.75
4253,269,391,475,503,902,2.79,-15.65
4273,269,387,474,503,902,2.90,-15.66
4293,269,389,476,503,903,2.99,-15.63
4313,268,389,475,505,904,2.96,-15.58
4333,269,392,474,504,904,2.91,-15.59
4353,267,389,476,504,902,2.89,-15.59
4373,271,389,474,506,903,2.91,-15.67
4393,269,389,475,502,904,2.90,-15.66
4413,269,391,475,503,903,2.87,-15.66
4433,270,391,475,505,900,2.85,-15.65
4453,269,391,474,501,905,2.91,-15.60
4473,273,392,472,503,903,2.94,-15.61
4493,268,388,475,504,905,2.93,-15.61
4513,270,388,478,503,902,2.93,-15.63
4533,269,392,475,505,901,2.97,-15.63
4553,269,390,476,504,902,2.94,-15.64
4573,270,391,476,503,901,2.91,-15.66
4593,270,392,474,504,901,2.84,-15.64
4613,269,391,473,503,903,2.85,-15.59
4633,269,393,475,503,903,2.89,-15.57
4653,268,389,474,504,905,2.91,-15.55
4673,271,389,474,503,904,3.00,-15.55
4693,268,390,475,503,904,3.09,-15.44
4713,273,392,474,504,902,3.11,-15.34
4733,269,390,476,504,902,3.15,-15.35
4753,266,388,474,504,904,3.14,-15.47
4773,269,389,474,504,901,3.19,-15.47
4793,271,390,477,501,903,3.20,-15.49
4813,268,387,474,503,904,3.17,-15.51
4833,266,389,477,504,903,3.16,-15.54
4853,270,390,474,504,903,3.15,-15.59
4873,267,388,475,502,903,3.06,-15.54
4893,268,389,476,500,903,3.04,-15.60
4913,268,390,476,501,905,3.02,-15.56
4933,265,390,473,504,904,3.06,-15.62
4953,270,393,473,501,905,3.10,-15.62
4973,268,391,474,500,900,3.15,-15.62
4993,268,391,473,502,902,3.18,-15.64
5013,267,390,472,498,904,3.12,-15.68
5033,269,390,472,500,902,3.06,-15.70
5053,269,387,475,496,906,3.10,-15.71
5073,269,389,473,494,902,3.16,-15.74
5093,270,391,476,500,901,3.20,-15.71
5113,269,391,473,499,902,3.24,-15.60
5133,270,389,475,499,904,3.25,-15.57
5153,268,389,475,498,902,3.20,-15.56
5173,268,391,474,500,903,3.17,-15.57
5193,271,388,476,497,905,3.26,-15.59
5213,269,389,473,502,903,3.30,-15.55
5233,270,391,474,500,904,3.29,-15.53
5253,269,392,476,500,901,3.24,-15.54
5273,269,394,473,504,900,3.21,-15.53
5293,269,391,474,503,902,3.16,-15.53
5313,271,392,472,501,899,3.18,-15.53
5333,270,390,472,501,901,3.18,-15.54
5353,267,389,473,503,905,3.18,-15.58
5373,267,389,472,501,903,3.09,-15.61
5393,271,391,475,503,903,3.05,-15.63
5413,267,390,475,502,904,3.04,-15.61
5433,268,390,474,499,901,3.09,-15.56
5453,266,389,475,501,901,3.13,-15.56
5473,268,391,474,499,901,3.09,-15.54
5493,272,391,473,504,903,3.05,-15.56
5513,269,391,475,502,900,3.01,-15.55
5533,269,389,473,499,901,3.02,-15.51
5553,269,390,475,499,900,3.00,-15.43
5573,268,390,475,498,902,3.02,-15.45
5593,267,392,473,501,902,3.06,-15.48
5613,270,392,476,502,901,3.06,-15.51
5633,270,390,474,502,901,3.09,-15.53
5653,269,392,474,502,902,3.11,-15.48
5673,270,392,476,500,900,3.07,-15.47
5693,269,391,475,503,904,3.00,-15.40
5713,269,394,474,502,901,2.92,-15.31
5733,271,394,476,503,901,2.90,-15.16
5753,270,391,476,502,902,2.95,-15.18
5773,270,391,477,500,899,2.92,-15.16
5793,269,394,475,503,900,2.85,-15.16
5813,267,391,473,502,903,2.82,-15.18
5833,267,389,476,500,900,2.83,-15.16
5853,270,394,473,502,897,2.85,-15.19
5873,268,391,476,503,902,2.77,-15.18
5893,270,392,475,502,902,2.75,-15.23
5913,269,392,474,504,903,2.78,-15.27
5933,269,390,476,501,903,2.79,-15.27
5953,269,395,474,503,899,2.78,-15.28
5973,269,392,474,502,905,2.69,-15.29
5993,269,391,476,502,902,2.64,-15.27
6013,268,390,474,503,905,2.66,-15.23
6033,269,391,475,503,901,2.66,-15.20
6053,268,389,474,502,903,2.60,-15.19
6073,271,388,476,504,900,2.67,-15.19
6093,265,392,475,502,902,2.73,-15.20
6113,268,388,475,504,897,2.76,-15.22
6133,268,391,474,502,902,2.72,-15.19
6153,268,390,476,503,898,2.68,-15.21
6173,267,392,473,503,900,2.69,-15.24
6193,264,392,476,502,901,2.72,-15.28
6213,266,392,472,503,904,2.77,-15.33
6233,264,394,474,502,905,2.80,-15.33
6253,266,391,474,504,902,2.81,-15.33
6273,265,391,474,503,901,2.79,-15.34
6293,266,391,475,503,903,2.74,-15.35
6313,266,390,476,503,902,2.74,-15.35
6333,264,391,475,501,901,2.71,-15.36
6353,262,391,475,505,900,2.65,-15.37
6373,263,392,475,503,901,2.62,-15.38
6393,262,390,476,503,903,2.62,-15.39
6413,262,388,476,505,903,2.62,-15.39
6433,259,387,475,501,901,2.67,-15.34
6453,259,390,474,501,904,2.70,-15.30
6473,258,392,474,504,901,2.62,-15.28
6493,257,389,475,506,900,2.49,-15.26
6513,256,387,476,505,901,2.45,-15.20
6533,255,391,475,504,902,2.43,-15.18
6553,255,389,474,503,901,2.40,-15.18
6573,249,388,477,504,899,2.39,-15.22
6593,249,386,472,504,905,2.36,-15.27
6613,246,385,473,501,902,2.32,-15.28
6633,248,386,477,503,902,2.31,-15.27
6653,248,387,476,503,903,2.31,-15.19
6673,251,385,474,507,901,2.30,-15.19
6693,245,387,474,506,902,2.29,-15.18
6713,248,387,478,503,904,2.21,-15.19
6733,248,386,475,504,903,2.16,-15.18
6753,246,387,478,502,901,2.16,-15.21
6773,249,387,475,503,903,2.22,-15.21
6793,250,385,476,500,903,2.21,-15.22
6813,252,386,475,503,903,2.22,-15.24
6833,250,386,475,503,902,2.21,-15.18
6853,248,388,476,503,902,2.19,-15.11
6873,250,388,477,503,904,2.19,-15.12
6893,250,386,474,503,902,2.14,-15.08
6913,251,389,476,504,901,2.08,-15.14
6933,249,388,475,501,900,2.12,-15.21
6953,254,386,472,503,904,2.19,-15.20
6973,252,387,475,503,900,2.20,-15.22
6993,255,387,476,500,900,2.15,-15.26
7013,253,388,477,501,895,2.08,-15.27
7033,256,386,472,502,899,2.08,-15.23
7053,253,390,477,506,902,2.09,-15.21
7073,259,386,477,505,901,2.08,-15.20
7093,254,390,475,503,902,2.12,-15.23
7113,255,392,470,502,901,2.08,-15.28
7133,255,385,475,501,903,2.05,-15.34
7153,255,389,475,505,902,2.10,-15.35
7173,254,391,478,504,904,2.18,-15.29
7193,254,388,476,500,904,2.13,-15.26
7213,255,389,477,504,901,2.08,-15.29
7233,256,388,473,504,902,2.11,-15.31
7253,257,390,475,503,902,2.16,-15.34
7273,257,389,472,503,902,2.21,-15.37
7293,258,390,477,502,904,2.22,-15.39
7313,259,389,475,504,905,2.13,-15.37
7333,259,388,473,505,905,2.01,-15.25
7353,259,389,476,502,902,1.94,-15.19
7373,259,390,475,504,901,1.89,-15.11
7393,260,391,473,503,900,1.93,-15.13
7413,259,389,475,504,900,2.00,-15.20
7433,260,390,475,505,902,2.07,-15.27
7453,259,390,475,506,903,2.11,-15.31
7473,257,390,477,503,905,2.09,-15.31
7493,259,391,475,500,903,2.14,-15.29
7513,257,389,477,502,901,2.12,-15.27
7533,260,390,475,503,901,2.10,-15.25
7553,260,390,474,502,901,2.06,-15.26
7573,260,391,476,504,901,2.03,-15.34
7593,262,388,474,502,903,2.09,-15.43
7613,261,392,477,502,902,2.16,-15.47
7633,264,391,478,503,904,2.09,-15.50
7653,260,389,476,506,900,2.05,-15.53
