time_ms,a0,a1,a2,a3,a4,roll,pitch
8763,594,700,708,713,922,48.42,-32.02
8783,594,698,709,715,920,48.46,-32.10
8803,594,699,708,718,914,48.41,-32.10
8823,595,702,707,715,919,48.38,-32.07
8843,599,698,709,716,920,48.30,-32.08
8863,595,697,708,718,921,48.33,-32.10
8883,594,701,708,715,916,48.32,-32.13
8903,595,699,706,715,916,48.30,-32.14
8923,596,699,707,717,920,48.26,-32.11
8943,595,701,707,716,920,48.21,-32.12
8963,597,701,707,715,918,48.18,-32.15
8983,595,699,705,716,919,48.17,-32.17
9003,597,695,708,717,918,48.16,-32.15
9023,596,703,710,716,919,48.12,-32.11
9043,593,701,705,717,920,48.10,-32.10
9063,597,697,708,716,919,48.11,-32.12
9083,594,698,709,716,922,48.10,-32.16
9103,596,699,707,717,918,48.06,-32.18
9123,597,700,708,715,915,48.04,-32.20
9143,595,700,706,718,922,48.02,-32.24
9163,592,695,706,716,920,48.00,-32.24
9183,593,698,707,718,920,48.01,-32.24
9203,597,701,707,717,921,48.05,-32.26
9223,597,698,709,716,917,48.09,-32.28
9243,596,694,709,717,921,48.07,-32.33
9263,595,699,706,717,921,48.03,-32.34
9283,597,699,709,714,912,48.00,-32.34
9303,596,699,705,716,921,47.99,-32.35
9323,595,701,708,711,917,48.00,-32.39
9343,600,699,706,716,914,48.00,-32.36
9363,595,700,707,714,919,47.95,-32.31
9383,597,700,709,715,919,47.94,-32.28
9403,597,699,706,716,917,47.94,-32.27
9423,596,700,706,717,920,47.97,-32.28
9443,597,699,706,716,918,47.99,-32.32
9463,596,699,708,718,920,48.02,-32.34
9483,597,699,709,719,921,48.00,-32.41
9503,599,700,708,717,922,48.01,-32.45
9523,596,698,710,717,917,48.00,-32.45
9543,596,698,706,717,920,48.05,-32.47
9563,596,697,707,716,918,48.05,-32.42
9583,593,699,708,713,917,48.04,-32.39
9603,596,698,710,717,917,47.99,-32.41
9623,598,696,706,715,919,47.94,-32.40
9643,598,698,707,716,918,47.90,-32.38
9663,594,697,707,717,921,47.90,-32.38
9683,594,698,705,715,919,47.89,-32.37
9703,594,699,706,716,919,47.93,-32.37
9723,596,698,707,716,919,47.93,-32.37
9743,598,701,708,716,919,47.88,-32.36
9763,593,698,705,717,917,47.84,-32.32
9783,595,701,709,716,919,47.86,-32.34
9803,598,701,708,715,916,47.91,-32.37
9823,594,701,709,715,920,47.96,-32.36
9843,595,695,710,715,913,47.96,-32.33
9863,596,697,707,716,919,47.91,-32.29
9883,593,702,709,713,917,47.89,-32.29
9903,597,701,706,715,920,47.86,-32.30
9923,596,699,709,716,920,47.89,-32.33
9943,595,695,705,717,921,47.95,-32.37
9963,598,699,707,718,919,47.95,-32.37
9983,596,698,707,716,920,47.97,-32.33
10003,595,701,707,716,919,47.92,-32.31
10023,595,697,708,717,919,47.88,-32.31
10043,595,698,706,716,917,47.89,-32.33
10063,592,701,706,715,920,47.93,-32.35
10083,592,700,704,714,920,47.94,-32.36
10103,595,702,706,716,920,47.91,-32.34
10123,597,699,708,717,920,47.91,-32.35
10143,596,699,708,716,919,47.90,-32.35
10163,595,698,706,716,917,47.88,-32.38
10183,592,696,705,713,918,47.92,-32.36
10203,593,698,706,718,921,47.91,-32.36
10223,594,699,709,715,919,47.89,-32.35
10243,596,696,706,717,918,47.85,-32.33
10263,592,699,707,717,918,47.86,-32.36
10283,595,700,710,718,917,47.85,-32.38
10303,594,698,710,718,920,47.86,-32.36
10323,595,702,707,716,918,47.83,-32.35
10343,594,699,709,717,918,47.81,-32.34
10363,594,700,704,714,918,47.82,-32.33
10383,595,697,704,719,920,47.79,-32.32
10403,593,701,707,717,919,47.78,-32.32
10423,594,698,709,717,918,47.77,-32.34
10443,593,697,707,715,919,47.77,-32.36
10463,596,703,708,716,919,47.77,-32.34
10483,595,698,707,716,917,47.73,-32.30
10503,592,695,707,717,919,47.71,-32.28
10523,591,699,707,715,921,47.71,-32.27
10543,593,701,707,716,920,47.75,-32.28
10563,596,699,709,713,918,47.76,-32.26
10583,592,703,708,715,918,47.76,-32.26
10603,591,700,706,716,919,47.71,-32.28
10623,591,697,706,716,919,47.69,-32.30
10643,590,698,706,717,918,47.70,-32.30
10663,593,701,705,716,918,47.67,-32.30
10683,590,698,708,716,918,47.68,-32.28
10703,590,704,707,717,919,47.69,-32.27
10723,591,698,705,715,918,47.69,-32.29
10743,594,705,706,716,920,47.68,-32.29
10763,591,699,708,718,918,47.65,-32.31
10783,594,702,705,717,919,47.66,-32.33
10803,590,699,706,718,918,47.65,-32.33
10823,589,701,707,717,919,47.66,-32.32
10843,594,698,710,716,918,47.64,-32.27
10863,591,701,706,715,918,47.60,-32.22
10883,597,698,707,717,919,47.58,-32.19
10903,592,697,707,718,920,47.61,-32.18
10923,594,701,709,717,920,47.66,-32.19
10943,593,702,709,713,921,47.67,-32.19
10963,590,699,709,716,914,47.65,-32.20
10983,595,695,707,715,917,47.63,-32.18
11003,592,697,706,718,920,47.58,-32.16
11023,593,699,706,715,918,47.57,-32.15
11043,591,697,708,718,918,47.60,-32.16
11063,595,699,707,715,921,47.65,-32.18
11083,591,698,706,717,920,47.66,-32.15
11103,593,698,709,715,921,47.64,-32.13
11123,595,698,706,716,918,47.57,-32.13
11143,593,699,707,716,920,47.57,-32.14
11163,590,698,707,715,919,47.54,-32.18
11183,591,699,706,719,917,47.56,-32.19
11203,591,701,706,715,917,47.56,-32.19
11223,591,699,708,715,920,47.53,-32.17
11243,590,697,707,716,918,47.53,-32.16
11263,590,701,707,718,921,47.53,-32.18
11283,589,699,707,714,916,47.55,-32.18
11303,593,699,708,715,913,47.55,-32.16
11323,596,699,705,714,921,47.49,-32.12
11343,592,700,708,714,919,47.51,-32.11
11363,594,699,708,717,919,47.49,-32.12
11383,595,699,707,716,919,47.50,-32.14
11403,595,697,708,716,919,47.51,-32.20
11423,594,693,707,715,918,47.54,-32.21
11443,594,697,707,714,921,47.55,-32.23
11463,594,701,705,714,922,47.56,-32.17
11483,592,698,709,715,919,47.57,-32.16
11503,595,700,708,717,918,47.56,-32.18
11523,594,699,709,714,917,47.56,-32.20
11543,596,698,706,717,924,47.54,-32.21
11563,595,698,706,718,918,47.52,-32.21
11583,593,698,706,715,918,47.52,-32.24
11603,590,700,707,715,917,47.59,-32.27
11623,589,697,711,717,917,47.60,-32.26
11643,594,702,709,716,919,47.55,-32.22
11663,591,694,709,717,919,47.50,-32.23
11683,592,698,706,717,918,47.52,-32.23
11703,594,698,708,717,917,47.55,-32.25
11723,592,700,707,717,918,47.62,-32.24
11743,595,698,708,717,921,47.58,-32.20
11763,597,696,708,716,921,47.53,-32.17
11783,591,699,706,717,920,47.53,-32.17
11803,592,699,707,716,919,47.51,-32.19
11823,591,701,706,718,921,47.51,-32.20
11843,591,695,707,716,918,47.53,-32.21
11863,591,703,707,717,919,47.56,-32.23
11883,591,698,707,717,918,47.53,-32.23
11903,591,699,707,714,919,47.55,-32.24
11923,590,700,708,718,920,47.52,-32.24
11943,592,699,708,714,922,47.55,-32.26
11963,591,701,707,716,918,47.54,-32.28
11983,593,699,707,715,922,47.57,-32.27
12003,591,699,704,717,912,47.58,-32.29
12023,590,699,707,714,918,47.60,-32.27
12043,588,696,707,717,918,47.60,-32.27
12063,588,701,705,717,919,47.57,-32.25
12083,591,698,708,718,918,47.55,-32.28
12103,591,698,707,717,921,47.54,-32.31
12123,591,697,707,714,917,47.59,-32.36
12143,589,698,707,714,921,47.66,-32.41
12163,589,699,707,716,919,47.71,-32.42
12183,591,701,706,719,919,47.73,-32.42
12203,590,699,707,712,917,47.69,-32.41
12223,592,698,708,712,919,47.69,-32.41
12243,588,701,708,718,919,47.74,-32.45
12263,587,700,706,716,919,47.81,-32.44
12283,589,698,708,716,917,47.80,-32.42
12303,590,700,707,716,918,47.77,-32.35
12323,591,698,707,717,919,47.72,-32.31
12343,589,701,707,716,919,47.73,-32.35
12363,591,699,704,714,921,47.81,-32.39
12383,587,698,708,717,919,47.84,-32.36
12403,591,701,708,714,923,47.79,-32.34
12423,592,699,708,718,918,47.75,-32.30
12443,590,697,706,719,920,47.73,-32.33
12463,590,698,708,717,918,47.72,-32.35
12483,588,700,707,715,919,47.75,-32.34
12503,594,700,707,716,917,47.76,-32.31
12523,590,698,708,718,918,47.73,-32.28
12543,591,698,707,716,916,47.71,-32.28
12563,589,697,708,717,918,47.71,-32.28
12583,591,697,708,718,917,47.74,-32.32
12603,591,700,707,714,920,47.77,-32.35
12623,590,699,709,714,917,47.77,-32.34
12643,591,701,708,716,921,47.71,-32.30
12663,592,697,709,717,918,47.69,-32.33
12683,591,699,707,715,910,47.71,-32.34
12703,593,697,707,716,913,47.78,-32.36
12723,592,698,706,714,918,47.80,-32.33
12743,591,699,708,715,920,47.73,-32.27
12763,595,699,707,716,916,47.63,-32.21
12783,590,699,708,716,920,47.61,-32.23
12803,591,699,706,714,921,47.59,-32.28
12823,591,698,707,718,920,47.60,-32.30
12843,593,699,706,716,918,47.60,-32.30
12863,588,700,707,715,919,47.59,-32.32
12883,593,698,708,716,911,47.61,-32.36
12903,594,700,708,714,919,47.63,-32.37
12923,591,699,707,716,918,47.63,-32.37
12943,592,699,707,716,918,47.63,-32.33
12963,594,697,708,715,913,47.63,-32.32
12983,590,698,707,713,921,47.61,-32.30
13003,591,702,709,713,920,47.58,-32.29
13023,591,699,709,718,921,47.58,-32.31
13043,593,699,706,717,921,47.60,-32.34
13063,595,699,709,717,909,47.63,-32.32
13083,590,699,708,716,919,47.64,-32.30
13103,594,701,708,718,919,47.65,-32.30
13123,594,700,708,715,920,47.67,-32.31
13143,593,700,708,716,920,47.69,-32.30
13163,594,700,708,717,915,47.68,-32.29
13183,595,701,706,715,920,47.65,-32.27
13203,593,700,705,717,922,47.61,-32.28
13223,593,699,708,717,921,47.60,-32.31
13243,592,698,707,719,920,47.61,-32.33
13263,590,698,705,715,920,47.61,-32.32
13283,593,699,707,713,921,47.58,-32.28
13303,593,699,708,716,921,47.52,-32.24
13323,590,701,708,717,918,47.51,-32.26
13343,589,700,709,717,917,47.52,-32.26
13363,593,702,708,716,918,47.51,-32.25
13383,589,699,708,716,918,47.51,-32.27
13403,589,701,707,716,917,47.46,-32.27
13423,589,699,708,719,917,47.42,-32.27
13443,593,698,705,714,916,47.44,-32.31
13463,590,699,708,719,917,47.50,-32.32
13483,590,696,707,715,920,47.50,-32.33
13503,588,698,705,717,919,47.47,-32.28
13523,592,697,708,716,918,47.41,-32.24
13543,592,698,707,714,921,47.37,-32.26
13563,590,699,705,717,920,47.37,-32.28
13583,594,698,707,715,914,47.43,-32.32
13603,592,697,706,716,919,47.45,-32.33
13623,592,699,705,716,921,47.42,-32.33
13643,592,698,704,716,920,47.35,-32.34
13663,591,696,707,715,917,47.33,-32.38
13683,592,698,707,717,920,47.30,-32.40
13703,589,697,708,717,919,47.35,-32.43
13723,593,701,708,715,918,47.34,-32.39
13743,585,697,706,717,920,47.29,-32.33
13763,591,700,708,715,918,47.29,-32.30
13783,589,702,708,716,920,47.28,-32.29
13803,591,702,709,714,922,47.35,-32.30
13823,590,701,706,717,921,47.38,-32.31
13843,591,700,706,717,918,47.37,-32.32
13863,588,699,708,715,919,47.35,-32.28
13883,589,699,707,714,916,47.34,-32.28
13903,592,701,708,718,918,47.41,-32.30
13923,590,699,705,714,921,47.43,-32.32
13943,590,699,706,714,920,47.41,-32.28
13963,589,700,706,718,917,47.39,-32.27
13983,591,698,706,718,920,47.38,-32.26
14003,587,698,707,716,919,47.40,-32.29
14023,593,701,706,717,919,47.41,-32.31
14043,590,700,706,717,918,47.37,-32.29
14063,592,698,708,713,920,47.37,-32.27
14083,591,698,708,717,920,47.37,-32.27
14103,589,700,706,714,920,47.39,-32.28
14123,588,701,708,718,917,47.39,-32.26
14143,589,703,706,716,920,47.38,-32.27
14163,592,700,707,716,915,47.38,-32.30
14183,589,696,708,719,921,47.40,-32.33
14203,589,696,708,716,920,47.41,-32.33
14223,592,700,707,718,918,47.33,-32.30
14243,595,697,706,717,919,47.28,-32.29
14263,586,699,707,717,919,47.31,-32.28
14283,589,699,704,714,920,47.36,-32.28
14303,591,699,707,716,920,47.39,-32.28
14323,590,701,707,715,911,47.35,-32.27
14343,590,704,708,718,919,47.32,-32.28
14363,589,699,705,715,921,47.30,-32.31
14383,592,700,708,717,920,47.32,-32.32
14403,587,701,708,718,918,47.34,-32.31
14423,590,701,707,717,919,47.32,-32.27
14443,588,697,706,716,921,47.30,-32.23
14463,586,700,706,717,920,47.30,-32.22
14483,589,699,708,717,915,47.29,-32.21
14503,590,701,707,717,918,47.32,-32.18
14523,587,700,707,716,919,47.32,-32.15
14543,587,701,706,716,919,47.30,-32.16
14563,591,698,707,718,918,47.29,-32.16
14583,586,700,704,716,924,47.32,-32.16
14603,588,697,707,717,920,47.37,-32.18
14623,588,700,708,717,919,47.37,-32.18
14643,590,700,707,718,917,47.35,-32.17
14663,589,698,706,714,917,47.34,-32.15
14683,590,699,708,715,920,47.33,-32.12
14703,585,698,707,717,920,47.32,-32.13
14723,590,698,707,717,918,47.31,-32.13
14743,591,698,709,715,920,47.27,-32.11
14763,592,699,706,717,920,47.24,-32.09
14783,589,699,705,716,920,47.21,-32.14
14803,589,702,708,717,919,47.24,-32.14
14823,585,699,707,717,918,47.19,-32.10
14843,584,698,709,714,918,47.21,-32.08
14863,583,699,706,716,920,47.24,-32.07
14883,587,701,706,716,917,47.19,-32.06
14903,585,699,707,717,922,47.16,-32.03
14923,585,699,706,716,919,47.18,-32.03
14943,583,697,708,717,917,47.17,-32.02
14963,581,695,708,715,919,47.14,-32.05
14983,582,698,706,715,920,47.12,-32.05
15003,586,697,708,718,915,47.16,-32.15
15023,584,693,707,716,921,47.17,-32.17
15043,584,699,708,715,916,47.12,-32.17
15063,586,699,707,715,921,47.10,-32.20
15083,587,699,706,718,919,47.10,-32.23
15103,586,699,707,715,918,47.10,-32.24
15123,588,698,707,715,922,47.11,-32.25
15143,588,702,708,717,920,47.12,-32.24
15163,593,699,706,715,919,47.12,-32.23
15183,590,701,708,716,921,47.12,-32.22
15203,593,701,705,717,919,47.15,-32.25
15223,589,699,704,714,918,47.15,-32.26
15243,591,700,708,712,920,47.13,-32.27
15263,590,696,709,713,918,47.08,-32.32
15283,597,697,710,717,918,47.09,-32.36
15303,593,700,707,715,920,47.14,-32.41
15323,594,698,708,716,919,47.19,-32.44
15343,593,699,707,716,919,47.20,-32.49
15363,595,699,707,714,917,47.23,-32.49
15383,600,697,707,717,920,47.24,-32.48
15403,595,699,708,716,918,47.25,-32.46
15423,595,700,709,715,920,47.26,-32.46
15443,596,701,706,716,919,47.24,-32.50
15463,596,699,707,716,922,47.24,-32.50
15483,602,698,707,715,918,47.28,-32.53
15503,600,699,709,717,918,47.28,-32.54
15523,599,699,706,717,914,47.27,-32.51
15543,598,700,709,716,919,47.25,-32.50
15563,601,699,707,715,920,47.22,-32.48
15583,604,701,708,715,920,47.23,-32.50
15603,598,700,705,716,919,47.21,-32.45
15623,600,696,707,716,917,47.20,-32.50
15643,604,698,707,716,919,47.22,-32.47
15663,601,701,708,716,920,47.23,-32.46
15683,602,698,708,717,917,47.24,-32.45
15703,601,699,706,717,918,47.19,-32.43
15723,598,699,708,716,923,47.20,-32.45
15743,600,696,707,715,921,47.24,-32.44
15763,600,701,707,715,919,47.26,-32.44
15783,601,700,708,716,919,47.26,-32.44
15803,599,699,708,715,919,47.25,-32.48
15823,605,699,708,718,920,47.26,-32.50
15843,602,703,707,716,920,47.26,-32.48
15863,600,698,708,716,920,47.27,-32.47
15883,601,698,706,715,918,47.24,-32.46
15903,604,700,707,718,920,47.22,-32.46
15923,602,700,708,715,915,47.21,-32.43
15943,603,698,706,714,919,47.20,-32.44
15963,598,700,708,716,920,47.21,-32.48
15983,604,698,705,713,917,47.22,-32.49
16003,603,699,708,714,918,47.23,-32.48
16023,602,697,706,717,920,47.24,-32.49
16043,605,700,707,716,920,47.26,-32.48
16063,600,699,707,718,916,47.25,-32.49
16083,602,698,708,717,921,47.23,-32.50
16103,603,699,707,716,918,47.23,-32.47
16123,603,699,708,715,919,47.18,-32.46
16143,602,699,707,717,919,47.17,-32.45
16163,601,696,709,712,919,47.11,-32.43
16183,603,698,708,716,917,47.08,-32.42
16203,602,698,706,713,919,47.08,-32.40
16223,602,695,707,716,921,47.10,-32.43
16243,601,700,708,716,919,47.12,-32.45
16263,602,699,707,714,918,47.09,-32.45
16283,603,699,708,715,917,47.06,-32.48
16303,605,698,710,718,919,47.09,-32.47
16323,604,697,708,716,911,47.11,-32.47
16343,602,703,708,715,919,47.11,-32.43
16363,601,698,707,716,919,47.08,-32.42
16383,601,698,708,716,919,47.07,-32.42
16403,603,700,707,716,919,47.06,-32.43
16423,600,700,708,717,921,47.09,-32.47
16443,602,700,707,717,920,47.08,-32.47
16463,601,700,709,716,920,47.01,-32.46
16483,602,699,706,716,920,47.00,-32.46
16503,600,698,706,717,919,47.04,-32.50
16523,600,697,708,716,922,47.07,-32.52
16543,599,699,708,717,919,47.09,-32.47
16563,599,699,707,718,920,47.05,-32.47
16583,599,700,706,717,920,47.00,-32.47
16603,598,700,707,716,918,47.02,-32.49
16623,602,699,707,714,918,47.02,-32.51
16643,601,699,709,716,917,47.03,-32.50
16663,598,700,708,719,918,47.02,-32.49
16683,597,699,708,717,919,47.01,-32.49
16703,597,699,706,714,919,46.99,-32.47
16723,598,699,705,715,920,47.04,-32.48
16743,596,696,708,717,920,47.05,-32.48
16763,597,699,706,716,920,47.07,-32.48
16783,591,698,707,715,919,47.04,-32.46
16803,596,696,708,717,919,47.01,-32.44
16823,593,699,708,714,919,46.97,-32.44
16843,592,701,707,716,914,46.99,-32.46
16863,593,698,709,719,912,47.01,-32.46
16883,592,697,707,715,920,47.01,-32.43
16903,592,700,710,717,920,47.01,-32.42
16923,592,699,709,717,920,46.99,-32.44
16943,590,698,707,715,913,46.97,-32.47
16963,590,696,705,716,920,46.97,-32.48
16983,590,700,706,716,920,46.97,-32.48
17003,591,699,707,718,919,47.01,-32.47
17023,588,701,710,716,920,47.02,-32.47
17043,584,700,708,715,919,47.02,-32.45
17063,584,698,708,718,919,46.99,-32.45
17083,581,697,708,717,920,47.00,-32.46
17103,583,701,707,715,920,46.98,-32.49
17123,583,702,709,716,916,47.01,-32.49
17143,580,697,708,717,913,47.04,-32.48
17163,581,698,709,717,913,47.05,-32.47
17183,583,700,704,713,918,47.05,-32.48
17203,577,700,706,716,921,47.03,-32.50
17223,579,701,709,715,921,47.01,-32.48
17243,578,697,707,717,921,47.02,-32.50
17263,577,699,707,716,921,47.01,-32.66
17283,573,697,709,716,916,47.02,-32.66
17303,573,699,708,717,921,47.03,-32.68
17323,574,699,706,714,918,47.04,-32.66
17343,573,700,706,716,920,47.02,-32.64
17363,576,698,708,716,922,47.03,-32.62
17383,571,699,707,715,921,47.03,-32.60
17403,573,697,707,715,921,47.03,-32.59
17423,576,700,706,717,920,47.02,-32.59
